#########Metric: Response Time, minThreshold: 10, maxThreshold: 100##########
#Request Rate	Queuelength	Response Time	Time Elapsed	Num Servers
0	0	0	0	1
0	0	0	5	1
107	285	15	10	1
104	508	34	15	1
74	543	48	20	1
102	487	60	25	1
122	537	69	30	1
92	462	76	35	1
100	490	82	40	1
89	473	86	45	1
97	486	90	50	1
88	504	93	55	1
90	493	95	60	1
94	516	96	65	1
137	677	98	70	1
165	784	99	75	1
133	655	100	80	1
131	713	100	85	1
138	681	101	90	2
131	555	39	95	2
136	704	63	100	2
151	711	78	105	2
137	692	87	110	2
146	687	93	115	2
138	685	97	120	2
157	728	99	125	2
170	826	100	130	2
144	819	101	135	3
140	601	52	140	3
153	784	77	145	3
153	762	91	150	3
158	809	97	155	3
163	801	100	160	3
146	770	101	165	4
156	456	63	170	4
167	792	87	175	4
176	828	97	180	4
196	999	100	185	4
0	88	102	190	5
0	0	0	195	5
0	0	0	200	4
0	0	0	205	4
0	0	0	210	3
0	0	0	215	3
0	0	0	220	2
0	0	0	225	2
0	0	0	230	1
0	0	0	235	1
